1	14.3530000000000	8.22200000000000
1	38.9070000000000	9.15500000000000
1	28.5940000000000	12.3760000000000
1	25.7120000000000	20.2870000000000
1	51.6780000000000	21.2190000000000
1	36.9570000000000	21.4450000000000
1	32.3520000000000	30.3170000000000
1	47.0440000000000	42.9190000000000
1	59.1370000000000	41.3080000000000
3	34.6970000000000	2.59900000000000
3	39.2460000000000	4.35100000000000
3	51.3670000000000	4.91600000000000
3	36.3920000000000	5.53800000000000
3	45.2360000000000	5.53800000000000
3	31.7580000000000	6.83800000000000
3	28.4240000000000	7.40300000000000
3	24.0450000000000	10.5110000000000
3	15.8510000000000	10.9630000000000
3	22.6320000000000	12.8280000000000
3	31.8710000000000	15.2860000000000
3	48.4850000000000	15.7660000000000
3	32.8320000000000	19.8070000000000
3	29.7810000000000	19.8630000000000
3	45.0950000000000	20.9090000000000
3	37.3530000000000	24.6950000000000
3	55.1530000000000	30.6280000000000
3	24.1860000000000	2.14700000000000
3	27.1530000000000	3.73000000000000
3	19.9760000000000	5.34000000000000
3	35.6580000000000	9.97400000000000
3	21.0220000000000	10.4830000000000
3	39.6980000000000	11.9800000000000
3	34.8950000000000	13.0540000000000
3	28	                14.1840000000000
3	24.0450000000000	15.0030000000000
3	25.8530000000000	15.8230000000000
3	24.4970000000000	17.7720000000000
3	39.0200000000000	18.4790000000000
3	24.2990000000000	23.5080000000000
3	32.1260000000000	24.2710000000000
3	28.9890000000000	26.9550000000000
3	30.2610000000000	29.9500000000000
3	31.1650000000000	30.9110000000000
3	32.7190000000000	31.8710000000000
3	38.5680000000000	37.4090000000000
4	24.6660000000000	0.226000000000000
4	15.9640000000000	4.69000000000000
4	22.0950000000000	8.44800000000000
4	23.3100000000000	8.36300000000000
4	24.4120000000000	8.16600000000000
4	32.8600000000000	8.19400000000000
4	34.5840000000000	8.22200000000000
4	35.5730000000000	8.02400000000000
4	36.9570000000000	7.62900000000000
4	29.1310000000000	21.4450000000000
4	30.3740000000000	21.3040000000000
4	33.5100000000000	21.5020000000000
4	37.1830000000000	26.6160000000000
4	30.7410000000000	27.6050000000000
4	40.2910000000000	28.2550000000000
4	42.5230000000000	30.9950000000000
4	55.6050000000000	31.9560000000000
4	55.6340000000000	33.5380000000000
